link,Code,Sale_rent,Price,Total_area,Floor,Rooms,Date
https://akcern.am/en/property/9604,Code - 358590,For sale Apartment in Yerevan,"52,000 USD",'Total area 76 m 2','Floor 9','Count of rooms 3',13.05.2021
https://akcern.am/en/property/3814,Code - 32880,For sale Apartment in Yerevan,"97,000 USD",'Total area 79 m 2','Floor 2','Count of rooms 3',13.05.2021
https://akcern.am/en/property/11637,Code - 32741,For sale Apartment in Yerevan,"130,000 USD",'Total area 87 m 2','Floor 4','Count of rooms 3',13.05.2021
https://akcern.am/en/property/13529,Code - 30524,For rent Apartment in Yerevan,500 USD,'Total area 97 m 2','Floor 5','Count of rooms 3',13.05.2021
https://akcern.am/en/property/13566,Code - 20633,For rent Apartment in Yerevan,650 USD,'Total area 47 m 2','Floor 5','Count of rooms 2',13.05.2021
https://akcern.am/en/property/13461,Code - 40097,For rent Apartment in Yerevan,600 USD,'Total area 139 m 2','Floor 8','Count of rooms 4',13.05.2021
https://akcern.am/en/property/13364,Code - 20590,For rent Apartment in Yerevan,600 USD,'Total area 68 m 2','Floor 2','Count of rooms 2',13.05.2021
https://akcern.am/en/property/16398,Code - 30484,For rent Apartment in Yerevan,"1,300 USD",'Total area 101 m 2','Floor 11','Count of rooms 3',13.05.2021
https://akcern.am/en/property/13165,Code - 30422,For rent Apartment in Yerevan,250 USD,'Total area 71 m 2','Floor 4','Count of rooms 3',13.05.2021
https://akcern.am/en/property/13065,Code - 20449,For rent Apartment in Yerevan,250 USD,'Total area 50 m 2','Floor 5','Count of rooms 2',13.05.2021
https://akcern.am/en/property/16078,Code - 40074,For rent Apartment in Yerevan,400 USD,'Total area 91 m 2','Floor 4','Count of rooms 4',13.05.2021
https://akcern.am/en/property/13524,Code - 30521,For rent Apartment in Yerevan,"2,000 USD",'Total area 152 m 2','Floor 15','Count of rooms 3',13.05.2021
https://akcern.am/en/property/13525,Code - 40099,For rent Apartment in Yerevan,"3,000 USD",'Total area 182 m 2','Floor 16','Count of rooms 4',13.05.2021
https://akcern.am/en/property/13417,Code - 40093,For rent Apartment in Yerevan,"1,500 USD",'Total area 127 m 2','Floor 11','Count of rooms 4',13.05.2021
https://akcern.am/en/property/2498,Code - 40119,For rent Apartment in Yerevan,"2,000 USD",'Total area 280 m 2','Floor 5','Count of rooms 4',13.05.2021
https://akcern.am/en/property/18818,Code - 360574,For sale Apartment in Yerevan,"200,000 USD",'Total area 101 m 2','Floor 13','Count of rooms 3',13.05.2021
https://akcern.am/en/property/18825,Code - 360583,For sale Apartment in Yerevan,"147,000 USD",'Total area 105 m 2','Floor 3','Count of rooms 3',13.05.2021
https://akcern.am/en/property/11936,Code - 20845,For rent Apartment in Yerevan,550 USD,'Total area 61 m 2','Floor 3','Count of rooms 2',13.05.2021
https://akcern.am/en/property/9488,Code - 258455,For sale Apartment in Yerevan,"58,000 USD",'Total area 63 m 2','Floor ','Count of rooms 2',13.05.2021
https://akcern.am/en/property/1992,Code - 32188,For sale Apartment in Yerevan,"160,000 USD",'Total area 86 m 2','Floor ','Count of rooms 3',13.05.2021
https://akcern.am/en/property/11211,Code - 159904,For sale Apartment in Yerevan,"65,000 USD",'Total area 47 m 2','Floor 2','Count of rooms 1',13.05.2021
https://akcern.am/en/property/18821,Code - 260578,For rent Apartment in Yerevan,400 USD,'Total area 63 m 2','Floor 5','Count of rooms 2',12.05.2021
https://akcern.am/en/property/9977,Code - 359060,For sale Apartment in Yerevan,"130,000 USD",'Total area 120 m 2','Floor 3','Count of rooms 3',12.05.2021
https://akcern.am/en/property/10832,Code - 159750,For rent Apartment in Yerevan,250 USD,'Total area 42 m 2','Floor 2','Count of rooms 1',12.05.2021
https://akcern.am/en/property/10833,Code - 159751,For sale Apartment in Yerevan,"59,000 USD",'Total area 42 m 2','Floor 2','Count of rooms 1',12.05.2021
https://akcern.am/en/property/5592,Code - 31412,For sale Apartment in Yerevan,"115,000 USD",'Total area 108 m 2','Floor 4','Count of rooms 3',12.05.2021
https://akcern.am/en/property/5674,Code - 31422,For sale Apartment in Yerevan,"115,000 USD",'Total area 108 m 2','Floor 6','Count of rooms 3',12.05.2021
https://akcern.am/en/property/5727,Code - 80415,For sale Apartment in Yerevan,"127,000 USD",'Total area 148 m 2','Floor 6','Count of rooms 5',12.05.2021
https://akcern.am/en/property/9889,Code - 458956,For sale Apartment in Yerevan,"250,000 USD",'Total area 140 m 2','Floor 3','Count of rooms 4',12.05.2021
https://akcern.am/en/property/11065,Code - 10303,For rent Apartment in Yerevan,400 USD,'Total area 44 m 2','Floor 3','Count of rooms 1',12.05.2021
https://akcern.am/en/property/7785,Code - 10437,For rent Apartment in Yerevan,400 USD,'Total area 48 m 2','Floor 2','Count of rooms 1',12.05.2021
https://akcern.am/en/property/5591,Code - 32013,For sale Apartment in Yerevan,"57,000 USD",'Total area 76 m 2','Floor ','Count of rooms 3',12.05.2021
https://akcern.am/en/property/4124,Code - 21241,For sale Apartment in Yerevan,"70,000 USD",'Total area 60 m 2','Floor 4','Count of rooms 3',12.05.2021
https://akcern.am/en/property/4708,Code - 10804,For sale Apartment in Yerevan,"45,000 USD",'Total area 34 m 2','Floor 1','Count of rooms 1',12.05.2021
https://akcern.am/en/property/5745,Code - 40581,For sale Apartment in Yerevan,"65,500 USD",'Total area 92 m 2','Floor 6','Count of rooms 4',12.05.2021
https://akcern.am/en/property/5110,Code - 31969,For sale Apartment in Yerevan,"120,000 USD",'Total area 75 m 2','Floor ','Count of rooms 3',12.05.2021
https://akcern.am/en/property/9707,Code - 258729,For sale Apartment in Yerevan,"67,000 USD",'Total area 55 m 2','Floor 2','Count of rooms 2',12.05.2021
https://akcern.am/en/property/3487,Code - 21279,For sale Apartment in Yerevan,"115,000 USD",'Total area 72 m 2','Floor 1','Count of rooms 2',12.05.2021
https://akcern.am/en/property/7561,Code - 30554,For rent Apartment in Yerevan,900 USD,'Total area 91 m 2','Floor 6','Count of rooms 3',12.05.2021
https://akcern.am/en/property/2679,Code - 20525,For rent Apartment in Yerevan,700 USD,'Total area 83 m 2','Floor 3','Count of rooms 2',12.05.2021
https://akcern.am/en/property/1728,Code - 30388,For rent Apartment in Yerevan,"1,000 USD",'Total area 112 m 2','Floor ','Count of rooms 3',12.05.2021
https://akcern.am/en/property/1571,Code - 30372,For rent Apartment in Yerevan,500 USD,'Total area 96 m 2','Floor 6','Count of rooms 3',12.05.2021
https://akcern.am/en/property/5856,Code - 30529,For rent Apartment in Yerevan,"1,600 USD",'Total area 139 m 2','Floor 3','Count of rooms 3',12.05.2021
https://akcern.am/en/property/18794,Code - 260550,For sale Apartment in Yerevan,"78,000 USD",'Total area 65 m 2','Floor 4','Count of rooms 2',12.05.2021
https://akcern.am/en/property/18814,Code - 260570,For sale Apartment in Yerevan,"97,000 USD",'Total area 66 m 2','Floor 3','Count of rooms 2',12.05.2021
https://akcern.am/en/property/13497,Code - 20616,For rent Apartment in Yerevan,600 USD,'Total area 70 m 2','Floor 3','Count of rooms 2',12.05.2021
https://akcern.am/en/property/8018,Code - 30559,For rent Apartment in Yerevan,320 USD,'Total area 100 m 2','Floor 2','Count of rooms 3',12.05.2021
https://akcern.am/en/property/4541,Code - 30498,For rent Apartment in Yerevan,600 USD,'Total area 75 m 2','Floor 4','Count of rooms 3',12.05.2021
https://akcern.am/en/property/5807,Code - 30528,For rent Apartment in Yerevan,950 USD,'Total area 103 m 2','Floor 2','Count of rooms 3',12.05.2021
https://akcern.am/en/property/7560,Code - 30553,For rent Apartment in Yerevan,"1,200 USD",'Total area 86 m 2','Floor 4','Count of rooms 3',12.05.2021
https://akcern.am/en/property/5886,Code - 80064,For rent Apartment in Yerevan,"1,400 USD",'Total area 216 m 2','Floor 15','Count of rooms 5',12.05.2021
https://akcern.am/en/property/2203,Code - 30411,For rent Apartment in Yerevan,"1,200 USD",'Total area 120 m 2','Floor 7','Count of rooms 3',12.05.2021
https://akcern.am/en/property/7155,Code - 80067,For rent Apartment in Yerevan,"2,000 USD",'Total area 219 m 2','Floor 3','Count of rooms 4',12.05.2021
https://akcern.am/en/property/3617,Code - 20570,For rent Apartment in Yerevan,500 USD,'Total area 54 m 2','Floor 3','Count of rooms 2',12.05.2021
https://akcern.am/en/property/6216,Code - 20828,For rent Apartment in Yerevan,800 USD,'Total area 66 m 2','Floor 11','Count of rooms 2',12.05.2021
https://akcern.am/en/property/5393,Code - 30518,For rent Apartment in Yerevan,"1,200 USD",'Total area 110 m 2','Floor 6','Count of rooms 3',12.05.2021
https://akcern.am/en/property/15358,Code - 20660,For rent Apartment in Yerevan,350 USD,'Total area 72 m 2','Floor 2','Count of rooms 2',12.05.2021
https://akcern.am/en/property/9477,Code - 358450,For rent Apartment in Yerevan,"1,300 USD",'Total area 124 m 2','Floor 2','Count of rooms 3',12.05.2021
https://akcern.am/en/property/8817,Code - 30571,For rent Apartment in Yerevan,550 USD,'Total area 74 m 2','Floor 2','Count of rooms 3',12.05.2021
https://akcern.am/en/property/9444,Code - 258424,For rent Apartment in Yerevan,300 USD,'Total area 65 m 2',,'Count of rooms 2',12.05.2021
https://akcern.am/en/property/8703,Code - 40106,For rent Apartment in Yerevan,"1,700 USD",'Total area 150 m 2','Floor 4','Count of rooms 4',12.05.2021
https://akcern.am/en/property/5033,Code - 80057,For rent Apartment in Yerevan,"1,500 USD",'Total area 159 m 2','Floor 12','Count of rooms 4',12.05.2021
https://akcern.am/en/property/7860,Code - 30438,For rent Apartment in Yerevan,800 USD,'Total area 88 m 2','Floor 6','Count of rooms 3',12.05.2021
https://akcern.am/en/property/3888,Code - 80053,For rent Apartment in Yerevan,"2,000 USD",'Total area 220 m 2','Floor 8','Count of rooms 5',12.05.2021
https://akcern.am/en/property/7470,Code - 30552,For rent Apartment in Yerevan,900 USD,'Total area 100 m 2','Floor 3','Count of rooms 3',12.05.2021
https://akcern.am/en/property/3995,Code - 20585,For rent Apartment in Yerevan,250 USD,'Total area 78 m 2','Floor 7','Count of rooms 2',12.05.2021
https://akcern.am/en/property/5199,Code - 80059,For rent Apartment in Yerevan,"1,600 USD",'Total area 210 m 2','Floor ','Count of rooms 4',12.05.2021
https://akcern.am/en/property/7222,Code - 30547,For rent Apartment in Yerevan,600 USD,'Total area 87 m 2','Floor 3','Count of rooms 3',12.05.2021
https://akcern.am/en/property/6243,Code - 30530,For rent Apartment in Yerevan,"1,000 USD",'Total area 83 m 2','Floor 3','Count of rooms 3',12.05.2021
https://akcern.am/en/property/7152,Code - 30546,For rent Apartment in Yerevan,"1,300 USD",'Total area 115 m 2','Floor 14','Count of rooms 3',12.05.2021
https://akcern.am/en/property/5256,Code - 30515,For rent Apartment in Yerevan,"1,000 USD",'Total area 115 m 2','Floor 8','Count of rooms 3',12.05.2021
https://akcern.am/en/property/6900,Code - 30540,For rent Apartment in Yerevan,500 USD,'Total area 78 m 2','Floor 7','Count of rooms 3',12.05.2021
https://akcern.am/en/property/2846,Code - 30451,For rent Apartment in Yerevan,"1,800 USD",'Total area 130 m 2','Floor 11','Count of rooms 3',12.05.2021
https://akcern.am/en/property/1576,Code - 30373,For rent Apartment in Yerevan,500 USD,'Total area 91 m 2','Floor 4','Count of rooms 3',12.05.2021
https://akcern.am/en/property/7693,Code - 40105,For rent Apartment in Yerevan,"2,000 USD",'Total area 175 m 2','Floor 4','Count of rooms 4',12.05.2021
https://akcern.am/en/property/4197,Code - 30492,For rent Apartment in Yerevan,900 USD,'Total area 103 m 2','Floor 9','Count of rooms 3',12.05.2021
https://akcern.am/en/property/6850,Code - 20637,For rent Apartment in Yerevan,"1,000 USD",'Total area 76 m 2','Floor 11','Count of rooms 2',12.05.2021
https://akcern.am/en/property/10852,Code - 80058,For rent Apartment in Yerevan,700 USD,'Total area 85 m 2','Floor ','Count of rooms 3',12.05.2021
https://akcern.am/en/property/7221,Code - 30548,For rent Apartment in Yerevan,350 USD,'Total area 77 m 2','Floor 4','Count of rooms 3',12.05.2021
https://akcern.am/en/property/3363,Code - 20564,For rent Apartment in Yerevan,400 USD,'Total area 60 m 2','Floor 3','Count of rooms 2',12.05.2021
https://akcern.am/en/property/13405,Code - 30495,For rent Apartment in Yerevan,"1,800 USD",'Total area 95 m 2','Floor 4','Count of rooms 3',12.05.2021
https://akcern.am/en/property/2857,Code - 30453,For rent Apartment in Yerevan,"1,500 USD",'Total area 119 m 2','Floor 8','Count of rooms 3',12.05.2021
https://akcern.am/en/property/5760,Code - 30526,For rent Apartment in Yerevan,"2,000 USD",'Total area 210 m 2','Floor 11','Count of rooms 3',12.05.2021
https://akcern.am/en/property/6899,Code - 30539,For rent Apartment in Yerevan,500 USD,'Total area 78 m 2','Floor 7','Count of rooms 3',12.05.2021
https://akcern.am/en/property/16884,Code - 20659,For rent Apartment in Yerevan,350 USD,'Total area 58 m 2','Floor 2','Count of rooms 2',12.05.2021
https://akcern.am/en/property/6390,Code - 30531,For rent Apartment in Yerevan,"1,500 USD",'Total area 75 m 2','Floor 14','Count of rooms 3',12.05.2021
https://akcern.am/en/property/13627,Code - 30561,For rent Apartment in Yerevan,330 USD,'Total area 92 m 2','Floor 7','Count of rooms 3',12.05.2021
https://akcern.am/en/property/5459,Code - 30519,For rent Apartment in Yerevan,"2,500 USD",'Total area 128 m 2','Floor 6','Count of rooms 3',12.05.2021
https://akcern.am/en/property/796,Code - 32047,For sale Apartment in Yerevan,"60,000 USD",'Total area 69 m 2','Floor 5','Count of rooms 3',12.05.2021
https://akcern.am/en/property/846,Code - 80174,For sale Apartment in Yerevan,"369,000 USD",'Total area 176 m 2','Floor 4','Count of rooms 4',12.05.2021
https://akcern.am/en/property/3075,Code - 33046,For sale Apartment in Yerevan,"81,000 USD",'Total area 74 m 2','Floor 9','Count of rooms 3',12.05.2021
https://akcern.am/en/property/3613,Code - 80340,For sale Apartment in Yerevan,"350,000 USD",'Total area 120 m 2','Floor 7','Count of rooms 4',12.05.2021
https://akcern.am/en/property/3641,Code - 32833,For sale Apartment in Yerevan,"310,000 USD",'Total area 105 m 2','Floor 6','Count of rooms 3',12.05.2021
https://akcern.am/en/property/6388,Code - 22545,For sale Apartment in Yerevan,"140,000 USD",'Total area 66 m 2','Floor 5','Count of rooms 2',12.05.2021
https://akcern.am/en/property/6639,Code - 33071,For sale Apartment in Yerevan,"205,000 USD",'Total area 104 m 2','Floor ','Count of rooms 3',12.05.2021
https://akcern.am/en/property/6786,Code - 33075,For sale Apartment in Yerevan,"250,000 USD",'Total area 152 m 2','Floor 6','Count of rooms 3',12.05.2021
https://akcern.am/en/property/7097,Code - 33089,For sale Apartment in Yerevan,"120,000 USD",'Total area 89 m 2','Floor 5','Count of rooms 3',12.05.2021
https://akcern.am/en/property/7157,Code - 33092,For sale Apartment in Yerevan,"120,000 USD",'Total area 75 m 2','Floor 4','Count of rooms 3',12.05.2021
https://akcern.am/en/property/7220,Code - 33093,For sale Apartment in Yerevan,"67,000 USD",'Total area 77 m 2','Floor 4','Count of rooms 3',12.05.2021
https://akcern.am/en/property/7349,Code - 33097,For sale Apartment in Yerevan,"80,000 USD",'Total area 95 m 2','Floor 8','Count of rooms 3',12.05.2021
https://akcern.am/en/property/7534,Code - 33099,For sale Apartment in Yerevan,"120,000 USD",'Total area 94 m 2','Floor 6','Count of rooms 3',12.05.2021
https://akcern.am/en/property/7589,Code - 33103,For sale Apartment in Yerevan,"93,000 USD",'Total area 81 m 2','Floor 4','Count of rooms 3',12.05.2021
https://akcern.am/en/property/7631,Code - 22621,For sale Apartment in Yerevan,"182,000 USD",'Total area 108 m 2','Floor 11','Count of rooms 2',12.05.2021
https://akcern.am/en/property/7632,Code - 33108,For sale Apartment in Yerevan,"128,000 USD",'Total area 94 m 2','Floor 10','Count of rooms 3',12.05.2021
https://akcern.am/en/property/7765,Code - 40698,For sale Apartment in Yerevan,"610,000 USD",'Total area 175 m 2','Floor 4','Count of rooms 4',12.05.2021
https://akcern.am/en/property/8017,Code - 33118,For sale Apartment in Yerevan,"85,000 USD",'Total area 100 m 2','Floor 2','Count of rooms 3',12.05.2021
https://akcern.am/en/property/8283,Code - 80436,For sale Apartment in Yerevan,"210,000 USD",'Total area 203 m 2','Floor ','Count of rooms 5',12.05.2021
https://akcern.am/en/property/8348,Code - 80438,For sale Apartment in Yerevan,"860,000 USD",'Total area 302 m 2','Floor ','Count of rooms 7',12.05.2021
https://akcern.am/en/property/8437,Code - 80440,For sale Apartment in Yerevan,"1,000,000 USD",'Total area 198 m 2','Floor 5','Count of rooms 5',12.05.2021
https://akcern.am/en/property/8727,Code - 33135,For sale Apartment in Yerevan,"350,000 USD",'Total area 139 m 2','Floor 5','Count of rooms 3',12.05.2021
https://akcern.am/en/property/9053,Code - 33153,For sale Apartment in Yerevan,"82,000 USD",'Total area 76 m 2','Floor 5','Count of rooms 3',12.05.2021
https://akcern.am/en/property/9098,Code - 33155,For sale Apartment in Yerevan,"220,000 USD",'Total area 92 m 2','Floor 9','Count of rooms 3',12.05.2021
https://akcern.am/en/property/9253,Code - 22664,For sale Apartment in Yerevan,"68,000 USD",'Total area 56 m 2','Floor 4','Count of rooms 2',12.05.2021
https://akcern.am/en/property/9476,Code - 358449,For sale Apartment in Yerevan,"200,000 USD",'Total area 124 m 2','Floor 2','Count of rooms 3',12.05.2021
